url,price,area,rooms,location,private
https://www.otodom.pl/pl/oferta/nowa-inwestycja-ul-wiertnicza-ID4sVFC,444458.0,41.93,TWO,Bogucice,False
https://www.otodom.pl/pl/oferta/katowice-paderewskiego-sikorskiego-ogrodek-30m2-ID4sSu0,468100.0,37.75,THREE,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/mieszkanie-katowice-giszowiec-ID4sBSM,290000.0,43.0,TWO,Giszowiec,False
https://www.otodom.pl/pl/oferta/katowice-paderewskiego-sikorskiego-ogrodek-30m2-ID4sVDz,467000.0,37.67,TWO,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-balkon-bez-prowizji-ID4pp8B,,58.03,THREE,Brynów-Osiedle Zgrzebnioka,False
https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-w-atrakcyjnej-okolicy-ID4sVz7,610000.0,65.0,THREE,Śródmieście,True
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-na-sprzedaz-54m2-media-z-sie-ID4sVvE,380000.0,54.0,TWO,Załęże,True
https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-ogrod-ceglana-park-meteorologow19-ID4sj1K,530500.0,44.64,TWO,Brynów-Osiedle Zgrzebnioka,True
https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-2pokoje-ul-pogodna-katowice-ID4sVum,339999.0,40.0,TWO,Szopienice-Burowiec,False
https://www.otodom.pl/pl/oferta/srodmiescie-katowice-lok-80-30m2-super-inwestycja-ID4syfp,575000.0,80.24,FOUR,Śródmieście,False
https://www.otodom.pl/pl/oferta/3-pokoje-osiedle-tysiaclecia-katowice-ID4qwaa,375000.0,45.0,THREE,Osiedle Tysiąclecia,False
https://www.otodom.pl/pl/oferta/osiedle-gwiazdy-3-pokoje-62-m2-1-pietro-winda-ID4sVqp,590000.0,62.3,THREE,Zawodzie,False
https://www.otodom.pl/pl/oferta/nowe-apartamenty-przy-parku-gotowe-do-odbioru-ID4sVpc,570780.0,52.85,THREE,Dąb,False
https://www.otodom.pl/pl/oferta/2-pok-mieszkanie-na-start-z-pieknym-widokiem-ID4sVoV,324000.0,39.1,TWO,Osiedle Tysiąclecia,False
https://www.otodom.pl/pl/oferta/idealna-inwestycja-2-pok-balkon-okazja-ID4sVoW,386900.0,52.9,TWO,Osiedle Tysiąclecia,False
https://www.otodom.pl/pl/oferta/3-pok-mieszkanie-balkon-9-min-od-centrum-ID4sVoU,459000.0,66.0,THREE,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/bytkowska-lokal-nr-11-bud-b-ID4k3PX,470336.0,55.01,THREE,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/barbary19-nowosc-blisko-parku-kosciuszki-ID4rg8E,,61.48,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/polecam-katowice-brynow-ID4s3r3,359000.0,39.3,TWO,Załęska Hałda-Brynów,False
https://www.otodom.pl/pl/oferta/apartament-katowice-ul-rolna-17a-z-klimatyzacja-ID4sij0,850000.0,73.16,THREE,Załęska Hałda-Brynów,True
https://www.otodom.pl/pl/oferta/katowice-os-tysiaclecia-ul-ulanska-5-ID4rRE4,492000.0,62.4,THREE,Osiedle Tysiąclecia,True
https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-naprzeciwko-parku-slaskiego-ID4ssEv,525000.0,43.78,TWO,Osiedle Tysiąclecia,True
https://www.otodom.pl/pl/oferta/mieszkanie-antresola-osiedle-paderewskiego-ID4on91,520000.0,49.53,TWO,Osiedle Paderewskiego-Muchowiec,True
https://www.otodom.pl/pl/oferta/idealne-mieszkanie-dla-rodziny-premiera-0-pcc-ID4sVg6,667748.0,68.84,THREE,Bogucice,False
https://www.otodom.pl/pl/oferta/zamieszkaj-w-wymarzonej-lokalizacji-premiera-0-ID4sVg4,493136.0,50.32,TWO,Bogucice,False
https://www.otodom.pl/pl/oferta/nowoczesny-apartament-premiera-blisko-parku-0-ID4sVfY,781944.0,84.08,FOUR,Bogucice,False
https://www.otodom.pl/pl/oferta/idealne-mieszkanie-nowa-inwestycja-katowice-0-ID4sVg1,480519.0,43.29,TWO,Bogucice,False
https://www.otodom.pl/pl/oferta/mieszkanie-25-25-m-katowice-ID4sVdN,299000.0,25.25,ONE,Śródmieście,False
https://www.otodom.pl/pl/oferta/os-tysiaclecie-gorne-po-remoncie-bez-prowizji-ID4sRBH,719000.0,62.3,THREE,Osiedle Tysiąclecia,False
https://www.otodom.pl/pl/oferta/mieszkanie-127-85-m-katowice-ID4sLWi,960000.0,127.85,FOUR,Śródmieście,False
https://www.otodom.pl/pl/oferta/centrum-apartament-katowice-zabrska-mickiewicza-ID4sVbC,499000.0,26.5,ONE,Koszutka,False
https://www.otodom.pl/pl/oferta/osiedle-bazantowo-mieszkanie-86m2-loggia-4-pokoje-ID4lfWI,875000.0,86.0,FOUR,Kostuchna,False
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-wysoki-standard-ID4szJ5,,50.24,TWO,Załęska Hałda-Brynów,False
https://www.otodom.pl/pl/oferta/bazantow-69m2-3-pokojowe-deweloperski-ID4shKS,579000.0,69.0,THREE,Kostuchna,True
https://www.otodom.pl/pl/oferta/nowoczesne-2-pokoje-os-tysiaclecia-rezerwacja-ID4oSF7,360000.0,35.5,TWO,Osiedle Tysiąclecia,False
https://www.otodom.pl/pl/oferta/belg-apartamenty-widokowe-bez-prowizji-ID4sV7j,665040.0,48.9,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/belg-apartamenty-3-stawy-graniczna-widokowe-ID4sV7c,665040.0,48.9,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/belg-apartamenty-3-stawy-graniczna-2-balkony-ID4sV6Z,514560.0,42.88,TWO,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/trzy-niezalezne-pokoje-z-balkonem-ID4qMni,398000.0,55.78,THREE,Ligota-Panewniki,False
https://www.otodom.pl/pl/oferta/mieszkanie-w-super-lokalizacji-ID4sRcr,429000.0,62.8,THREE,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/trzy-niezalezne-pokoje-na-parterze-z-balkonem-ID4qMqR,429000.0,61.07,THREE,Osiedle Witosa,False
https://www.otodom.pl/pl/oferta/nowe-2-pokoje-blisko-parku-slaskiegi-bezposrednio-ID4sV5b,452400.0,37.7,TWO,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/mieszkanie-w-budynku-premium-wysoki-standard-ID4sV53,701696.0,54.82,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-w-centrum-katowic-inwest-ID4sV1G,380000.0,50.68,TWO,Wełnowiec-Józefowiec,True
https://www.otodom.pl/pl/oferta/piekne-2-pokoje-po-remoncie-os-paderewskiego-ID4sN1T,467000.0,42.46,TWO,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/apartament-ul-pulaskiego-3-miejsca-postojowe-ID4sOgF,990000.0,70.0,THREE,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/top-lokalizacja-3-pok-przy-parku-3stawy-widok-ID4sV0a,489000.0,52.0,THREE,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/centrum-katowice-zabrska-mickiewicza-23-pietro-ID4sV03,397250.0,26.5,ONE,Koszutka,False
https://www.otodom.pl/pl/oferta/mieszkanie-65-m-w-centrum-katowic-3pok-ID4sWZR,599000.0,65.0,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/94-m2-wolnej-powierzchni-centrum-wysokie-roi-ID4sWZz,639000.0,94.5,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/gotowiec-inwestycyjny-2miejsca-parkingowe-2komorki-ID4sOt2,780000.0,70.6,THREE,Janów-Nikiszowiec,False
https://www.otodom.pl/pl/oferta/2-pok-os-tysiaclecia-swietna-lokalizacja-ID4sWYX,347000.0,44.0,TWO,Osiedle Tysiąclecia,False
https://www.otodom.pl/pl/oferta/2-pokoje-60m2-kupujacy-nie-placi-prowizji-biura-ID4sWYW,449900.0,60.0,TWO,Osiedle Tysiąclecia,False
https://www.otodom.pl/pl/oferta/katowice-paderewskiego-sikorskiego-3-pokoje-ID4sWXt,693250.0,58.75,THREE,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-srodmiescie-katowice-ID4snAz,730000.0,71.0,TWO,Śródmieście,True
https://www.otodom.pl/pl/oferta/bytkowska-lokal-nr-20-bud-b-ID4k3Pl,474892.0,55.22,THREE,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/barbary19-wysoki-standard-obok-parku-kosciuszki-ID4rg8w,,63.74,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/miejsce-postojowe-gratis-3-stawy-ogrodek-85m2-ID4sWWL,621330.0,44.7,TWO,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/ostatnia-kawalerka-w-inwestycji-promocja-3-stawy-ID4sWWF,409216.0,29.44,ONE,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/miejsce-postojowe-gratis-paderewskiego-ogrodek-ID4sWWA,468596.0,37.79,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/miejsce-postojowe-gratis-paderewskiego-ogrodek-ID4sWWv,698166.0,55.41,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/centrum-srodmiescie-ul-zabrska-global-promocja-ID4sWWr,397500.0,26.5,MORE,Śródmieście,False
https://www.otodom.pl/pl/oferta/centrum-katowice-zabrska-mickiewicza-23-pietro-ID4sWWm,397250.0,26.5,ONE,Koszutka,False
https://www.otodom.pl/pl/oferta/centrum-zabrska-global-piekne-widokowe-ID4sWWj,1061300.5,70.99,FOUR,Śródmieście,False
https://www.otodom.pl/pl/oferta/centrum-srodmiescie-ul-zabrska-global-ID4sWW7,752906.0,48.89,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/centrum-srodmiescie-ul-zabrska-global-promocja-ID4sWW1,406350.0,27.09,ONE,Śródmieście,False
https://www.otodom.pl/pl/oferta/centrum-srodmiescie-ul-zabrska-global-poromocja-ID4sWUY,406350.0,27.09,ONE,Śródmieście,False
https://www.otodom.pl/pl/oferta/centrum-zabrska-global-2-pak-inwestycyjny-ID4sWUM,813496.0,66.68,FOUR,Śródmieście,False
https://www.otodom.pl/pl/oferta/centrum-global-apartments-okazja-promocja-ID4sWUh,686448.0,54.48,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/centrum-global-apartments-okazja-promocja-ID4sWUb,577330.0,49.41,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/centrum-katowice-zabrska-2-pokoje-mickiewicza-ID4sWSs,498800.0,42.8,TWO,Koszutka,False
https://www.otodom.pl/pl/oferta/katowice-centrum-korfantego-superjednostka-ID4sWSo,446999.0,47.0,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/centrum-katowice-zabrska-mickiewicza-23-pietro-ID4sWSe,397250.0,26.5,ONE,Koszutka,False
https://www.otodom.pl/pl/oferta/nowo-wykonczona-kawalerka-wysoki-standard-ID4sWRU,269000.0,14.79,ONE,Śródmieście,True
https://www.otodom.pl/pl/oferta/nowe-3-pok-premium-przy-parku-slaskim-ID4sWQz,532775.0,52.76,THREE,Dąb,False
https://www.otodom.pl/pl/oferta/nowe-studio-premium-z-tarasem-przy-parku-slaskim-ID4sWQc,403125.0,32.25,ONE,Dąb,False
https://www.otodom.pl/pl/oferta/nowy-apart-4-pok-premium-dwa-tarasy-park-slaski-ID4sWQ5,783464.0,67.54,FOUR,Dąb,False
https://www.otodom.pl/pl/oferta/nowe-3-pok-premium-taras-12m2-park-slaski-ID4sWPW,651500.0,54.5,THREE,Dąb,False
https://www.otodom.pl/pl/oferta/nowe-studio-premium-do-odbioru-przy-parku-slaskim-ID4sWPO,450500.0,35.57,ONE,Dąb,False
https://www.otodom.pl/pl/oferta/nowe-2-pok-premium-przy-parku-slaskim-ID4sWPJ,619000.0,52.1,TWO,Dąb,False
https://www.otodom.pl/pl/oferta/3-pokoje-gotowe-do-zamieszkania-2-balkony-centrum-ID4sWPl,769000.0,73.1,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/3-pokoje-w-niskim-budynku-po-termomodernizacji-ID4s4lv,384000.0,54.0,THREE,Załęska Hałda-Brynów,False
https://www.otodom.pl/pl/oferta/mieszkanie-28-42-m-katowice-ID4sWOg,449000.0,28.42,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/katowice-tysiaclecia-ul-ulanska-50m2-3-pok-balkon-ID4sWLr,475000.0,40.5,THREE,Osiedle Tysiąclecia,False
https://www.otodom.pl/pl/oferta/kawalerka-28m2-scisle-centrum-katowic-ID4s76J,229900.0,28.0,ONE,Śródmieście,False
https://www.otodom.pl/pl/oferta/koszutka-2-pok-m-do-zamieszkania-balkon-ID4sWJW,410000.0,36.0,TWO,Dąb,False
https://www.otodom.pl/pl/oferta/katowice-piotrowice-ul-zbozowa-2-pok-45m-balkon-ID4sWJs,395000.0,45.0,TWO,Piotrowice-Ochojec,False
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-49m2-ogrodek-bezposrednio-ID4pvyS,,49.55,THREE,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/mieszkanie-53-93-m-katowice-ID4sWG9,550086.0,53.93,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/katowice-centrum-ul-adamskiego2-pok-56-m2-balkon-ID4sWG8,498000.0,56.0,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/katowice-janow-przytulna-kawalerka-miejskim-c-o-ID4sWFT,267000.0,34.0,ONE,Janów-Nikiszowiec,False
https://www.otodom.pl/pl/oferta/2-pokoje-na-brynowie-ID4sWvr,420000.0,47.0,TWO,Załęska Hałda-Brynów,False
https://www.otodom.pl/pl/oferta/0zl-prowizji-bez-pcc2-od-developera-balkon-7m2-ID4sWv9,791010.0,84.15,FOUR,Koszutka,False
https://www.otodom.pl/pl/oferta/0zl-prowizji-bez-pcc2-od-developera-balkon-4m2-ID4sWv4,649152.0,67.62,THREE,Koszutka,False
https://www.otodom.pl/pl/oferta/0zl-prowizji-bez-pcc2-od-developera-balkon-7m2-ID4sWv5,452400.0,37.7,TWO,Koszutka,False
https://www.otodom.pl/pl/oferta/0zl-prowizji-bez-pcc2-od-developera-balkon-7m2-ID4sWv8,765765.0,84.15,FOUR,Koszutka,False
https://www.otodom.pl/pl/oferta/0zl-prowizji-bez-pcc2-od-developera-balkon-8m2-ID4sWv3,559572.0,54.86,THREE,Koszutka,False
https://www.otodom.pl/pl/oferta/mieszkanie-dla-rodziny-przy-parku-slaskim-ID4smye,622700.0,76.61,FOUR,Dąb,False
https://www.otodom.pl/pl/oferta/mieszkanie-50-32-m-katowice-ID4sWnH,488104.0,50.32,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/do-wejscia-jasne-i-przestronne-ID4rvQ7,339000.0,38.5,ONE,Załęska Hałda-Brynów,False
https://www.otodom.pl/pl/oferta/mieszkanie-47-48-m-katowice-ID4sWgX,285000.0,47.48,TWO,Giszowiec,False
https://www.otodom.pl/pl/oferta/katowice-os-witosa-2-pokoje-z-balkonem-ID4sLAd,425000.0,48.65,TWO,Osiedle Witosa,False
https://www.otodom.pl/pl/oferta/mieszkanie-43-29-m-katowice-ID4sW51,489177.0,43.29,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/mieszkanie-33-m-katowice-ID4sW50,290000.0,33.0,TWO,Załęska Hałda-Brynów,False
https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-w-centrum-super-inwestycja-ID4rVzh,460000.0,42.1,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-katowice-zawodzie-ID4rGhk,420000.0,51.3,TWO,Zawodzie,True
https://www.otodom.pl/pl/oferta/panorama-3-stawy-mieszkanie-2-pok-7-a38-ID4nVCQ,789084.0,57.18,TWO,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/apartament-z-ogrodem-55-18-m2-top-lokalizacja-ID4sUFj,699000.0,55.18,THREE,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/nowe-3-pokoje-w-okolicy-3-stawow-i-bez-prowizji-ID4sUEG,693532.0,55.93,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-katowice-bazantow-47m2-ID4sgzN,535000.0,47.0,TWO,Kostuchna,True
https://www.otodom.pl/pl/oferta/katowice-ligota-zadole-55-78m2-3pok-balkon-piwnica-ID4sQub,399999.0,55.78,THREE,Piotrowice-Ochojec,False
https://www.otodom.pl/pl/oferta/global-apartments-apartment-b-25-11-ID4jC0r,,26.63,ONE,Śródmieście,False
https://www.otodom.pl/pl/oferta/katowice-bogucice-3pok-61m2-0-prowizji-ID4sHJh,460000.0,61.02,THREE,Bogucice,False
https://www.otodom.pl/pl/oferta/centrum-katowice-zabrska-mickiewicza-3-pokoje-ID4sUqN,813400.0,66.68,THREE,Koszutka,False
https://www.otodom.pl/pl/oferta/centrum-katowice-zabrska-mickiewicza-3-pokoje-ID4sUqG,813400.0,66.68,THREE,Koszutka,False
https://www.otodom.pl/pl/oferta/katowice-paderewskiego-3-pokoje-balkon-12m2-ID4sUqu,665040.0,48.9,THREE,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/mieszkanie-41-97-m-katowice-ID4sUmH,449079.0,41.97,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/do-remontu-37-m2-osiedle-tysiaclecia-ID4sUmh,329900.0,37.0,ONE,Osiedle Tysiąclecia,False
https://www.otodom.pl/pl/oferta/centrum-23-pietro-katowice-zabrska-mickiewicza-ID4sUfH,388371.0,26.51,ONE,Koszutka,False
https://www.otodom.pl/pl/oferta/centrum-katowice-zabrska-mickiewicza-2-pokoje-ID4sUeQ,590810.0,45.1,TWO,Koszutka,False
https://www.otodom.pl/pl/oferta/centrum-katowice-rozklad-idealne-pod-najem-2-3pok-ID4sUer,459000.0,58.3,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/katowice-paderewskiego-sikorskiego-ogrod-30m2-ID4sUeg,475990.0,39.0,TWO,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/centrum-katowice-zabrska-2-pokoje-mickiewicza-ID4sUdU,498200.0,43.3,TWO,Koszutka,False
https://www.otodom.pl/pl/oferta/damrota-garden-apartament-2-pok-51-ID4osfE,681000.0,50.86,TWO,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-obok-uczelni-ok-ul-bankowej-ID4sU5q,330000.0,37.31,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/mieszkanie-41-97-m-katowice-ID4sU4h,449079.0,41.97,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-bazantowo-katowice-ID4sU1V,549000.0,61.5,THREE,Piotrowice-Ochojec,False
https://www.otodom.pl/pl/oferta/sandomierska-3-pok-osobn-kuchnia-i-wc-widokowe-ID4sNUX,499000.0,60.01,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/dwa-pokoje-os-paderewskiego-0-prowizji-ID4sTSe,375000.0,43.24,TWO,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/2-pokoje-osobna-kuchnia-balkon-od-zaraz-ID4pYc3,469000.0,52.54,TWO,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/global-0-zl-prowizji-bez-pcc-2-od-developera-ID4sH0I,546992.0,40.22,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/stylowe-przestronne-garaz-ogrod-brak-czynszu-ID4sTBX,1070000.0,147.0,FOUR,Koszutka,False
https://www.otodom.pl/pl/oferta/jednopoziomowy-apartament-brynow-ptasie-ID4luio,1939000.0,170.0,FIVE,Brynów-Osiedle Zgrzebnioka,False
https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-2-pokoje-na-bazantowie-ID4sJ4d,450000.0,37.34,TWO,Piotrowice-Ochojec,False
https://www.otodom.pl/pl/oferta/luksusowy-penthouse-w-katowicach-ID4pRDs,1250000.0,96.8,FOUR,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/luksusowy-apartament-z-garazem-bazantowo-moderna-ID4s7w4,860000.0,76.0,THREE,Kostuchna,False
https://www.otodom.pl/pl/oferta/nowa-cena-ekskluzywny-apartament-w-sercu-katowic-ID4s7w7,790000.0,59.17,TWO,Brynów-Osiedle Zgrzebnioka,False
https://www.otodom.pl/pl/oferta/mieszkanie-koszutka-idealne-pod-wynajem-ID4sTqy,380000.0,43.0,TWO,Koszutka,True
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-39-m2-katowice-koszutka-ID4sTf4,369000.0,39.0,TWO,Dąb,False
https://www.otodom.pl/pl/oferta/mieszkania-3-pokojowe-z-duzym-ogrodkiem-ID4sGw3,,49.91,THREE,Załęska Hałda-Brynów,False
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-63m2-ogrodek-ID4pvyP,,63.73,TWO,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/nowoczesna-kawalerka-po-remoncie-katowice-ID4spcv,319000.0,25.1,ONE,Osiedle Tysiąclecia,True
https://www.otodom.pl/pl/oferta/bytkowska-lokal-nr-31-bud-b-ID4k3NR,424831.0,43.13,TWO,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/global-apartments-apartment-b-24-27-ID4jC0g,,51.39,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/barbary19-ogrzew-podlogowe-swietna-lokalizacja-ID4rg8A,,60.63,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/park-bazantow-3-pokoje-ogrod-2x-garaz-ID4sT93,840000.0,60.07,THREE,Piotrowice-Ochojec,False
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-balkon-bezposrednio-ID4pp9a,,42.82,TWO,Brynów-Osiedle Zgrzebnioka,False
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-osiedle-karoliny-ID4s6hl,595000.0,46.0,THREE,Bogucice,True
https://www.otodom.pl/pl/oferta/centrum-katowice-zabrska-mickiewicza-25-pietro-ID4sSRP,407552.0,26.55,ONE,Koszutka,False
https://www.otodom.pl/pl/oferta/giszowiec-i-3-pokoje-61-m2-i-do-remontu-ID4sh6P,459000.0,61.07,THREE,Giszowiec,False
https://www.otodom.pl/pl/oferta/mieszkanie-55-81-m-katowice-ID4sSwo,558100.0,55.81,THREE,Śródmieście,False
https://www.otodom.pl/pl/oferta/ogrzewanie-centralne-remont-klatki-i-elewacji-ID4sSuM,407550.0,42.9,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/katowice-paderewskiego-sikorskiego-ogrodek-30m2-ID4sStQ,468100.0,37.75,THREE,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/nowy-trzypokojowy-apartament-ID4sSpO,608781.0,61.1,THREE,Koszutka,False
https://www.otodom.pl/pl/oferta/atrakcyjny-nowy-dwupokojowy-apartament-ID4sSpN,446707.0,41.51,TWO,Koszutka,False
https://www.otodom.pl/pl/oferta/sloneczne-2-pokoje-przy-awf-i-ue-bez-prowizji-ID4sSo1,289000.0,39.0,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/4-pokoje-w-niskim-bloku-z-duzym-balkonem-ID4sSiS,625000.0,73.0,FOUR,Osiedle Witosa,False
https://www.otodom.pl/pl/oferta/2-pokoje-katowice-srodmiescie-ID4rK1U,334000.0,47.0,TWO,Koszutka,False
https://www.otodom.pl/pl/oferta/mieszkanie-katowice-srodmiescie-47-m-2-do-remontu-ID4sS3L,370000.0,47.0,TWO,Śródmieście,True
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-do-remontu-na-giszowcu-ID4sS04,360000.0,51.2,THREE,Giszowiec,False
https://www.otodom.pl/pl/oferta/pilnie-sprzedam-mieszkanie-ID4rqKe,475000.0,48.65,TWO,Osiedle Witosa,True
https://www.otodom.pl/pl/oferta/inwestycja-pod-wynajem-katowice-os-paderewskiego-ID4pc5S,399999.0,45.23,FOUR,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/katowice-koszutka-katowicka-2-pokoje-balkon-6m-ID4sRWi,504372.0,38.21,TWO,Koszutka,False
https://www.otodom.pl/pl/oferta/mieszkanie-37-04-m-katowice-ID4sRN0,359000.0,37.04,ONE,Piotrowice-Ochojec,False
https://www.otodom.pl/pl/oferta/nowe-mieszkanie-topowa-lokalizacja-hala-gratis-ID4sRMz,495813.0,40.31,TWO,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/nowoczesny-apartament-w-zielonej-lokalizacji-ID4sRMp,743400.0,84.0,FOUR,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/3-pokojowe-m-przy-parku-slaskim-bezposrednio-ID4sRMk,547250.0,55.0,THREE,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/nowy-apartament-3-pokoje-wysoki-standard-ID4sRMj,632995.0,67.7,THREE,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/3-pokojowy-apartament-przy-parku-slaskim-rabaty-ID4sRMg,619125.0,63.5,THREE,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/komfortowe-2-pokojowe-mieszkanie-bezposrednio-ID4sRLs,388415.0,31.54,TWO,Brynów-Osiedle Zgrzebnioka,False
https://www.otodom.pl/pl/oferta/dwa-pokoje-przestronny-balkon-wysoki-standard-ID4sRLb,381146.0,33.39,TWO,Brynów-Osiedle Zgrzebnioka,False
https://www.otodom.pl/pl/oferta/duza-kawalerka-w-spokojnym-miejscu-os-odrodzenia-ID4sRL4,350000.0,37.0,ONE,Piotrowice-Ochojec,False
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-jozefowcu-welnowcu-ID4sRCQ,423000.0,62.9,THREE,Wełnowiec-Józefowiec,False
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-z-balkonem-ID4sRAJ,500000.0,71.84,FOUR,Załęska Hałda-Brynów,True
https://www.otodom.pl/pl/oferta/3-pokoje-duzy-balkon-ID4sAP8,450000.0,60.01,THREE,Osiedle Witosa,False
https://www.otodom.pl/pl/oferta/do-wprowadzenia-3-pok-duzy-parking-ID4sQyj,505000.0,56.5,THREE,Szopienice-Burowiec,False
https://www.otodom.pl/pl/oferta/po-remoncie-bezczynszowe-balkon-bezposrednio-ID4sRuE,359000.0,38.9,TWO,Śródmieście,True
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-przy-rynku-katowickim-ID4sRpA,390000.0,34.7,TWO,Śródmieście,False
https://www.otodom.pl/pl/oferta/nowe-2-pok-ogrodek-miejsce-postojowe-ID4sRpd,490500.0,39.5,TWO,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/nowe-3-pok-miejsce-postojowe-ak-muzyczna-ID4sRpb,681000.0,55.4,THREE,Osiedle Paderewskiego-Muchowiec,False
https://www.otodom.pl/pl/oferta/nowe-sloneczne-2-pok-przy-akademii-muzycznej-ID4sRpc,475000.0,37.2,TWO,Osiedle Paderewskiego-Muchowiec,False
